model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
GPT-4-Turbo,C,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,14.0,,1.0,5.0,,0.296,
GPT-4-Turbo,C,MahjongConnectPartialSuccess.py,MahjongConnect,PartialSuccess,42.0,14.0,16.0,20.0,4.0,0.296,0.0
GPT-4-Turbo,C,ManacherPartialSuccess.py,Manacher,PartialSuccess,24.0,,7.0,9.0,,0.296,
GPT-4-Turbo,C,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,28.0,5.0,9.0,10.0,1.0,0.296,0.0
GPT-4-Turbo,C,MetricsCalculatorPartialSuccess.py,MetricsCalculator,PartialSuccess,47.0,,23.0,21.0,,0.296,
GPT-4-Turbo,C,MinesweeperGameError.py,MinesweeperGame,Error,37.0,10.0,22.0,16.0,2.0,0.296,0.0
GPT-4-Turbo,C,MovieBookingSystemError.py,MovieBookingSystem,Error,30.0,,17.0,12.0,,0.296,
GPT-4-Turbo,C,MovieTicketDBSuccess.py,MovieTicketDB,Success,28.0,,,5.0,,0.296,
GPT-4-Turbo,C,MusicPlayerSuccess.py,MusicPlayer,Success,51.0,,16.0,19.0,,0.296,
GPT-4-Turbo,C,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,22.0,,1.0,4.0,,0.296,
GPT-4-Turbo,C,NLPDataProcessorPartialSuccess.py,NLPDataProcessor,PartialSuccess,12.0,,1.0,5.0,,0.296,
GPT-4-Turbo,C,NumberConverterError.py,NumberConverter,Error,24.0,,1.0,7.0,,0.296,
GPT-4-Turbo,C,NumberWordFormatterFail.py,NumberWordFormatter,Fail,69.0,6.0,30.0,21.0,1.0,0.296,0.0
GPT-4-Turbo,C,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,16.0,5.0,4.0,7.0,1.0,0.296,0.0
GPT-4-Turbo,C,OrderFail.py,Order,Fail,30.0,,12.0,10.0,,0.296,
GPT-4-Turbo,C,PageUtilPartialSuccess.py,PageUtil,PartialSuccess,36.0,,2.0,7.0,,0.296,
GPT-4-Turbo,C,PDFHandlerError.py,PDFHandler,Error,22.0,,6.0,7.0,,0.296,
GPT-4-Turbo,C,PersonRequestError.py,PersonRequest,Error,21.0,26.0,8.0,10.0,7.0,0.296,0.0
GPT-4-Turbo,C,PushBoxGameSuccess.py,PushBoxGame,Success,67.0,6.0,27.0,16.0,1.0,0.296,0.991044776119403
GPT-4-Turbo,C,RegexUtilsPartialSuccess.py,RegexUtils,PartialSuccess,29.0,,2.0,11.0,,0.296,
GPT-4-Turbo,C,RPGCharacterFail.py,RPGCharacter,Fail,32.0,,4.0,10.0,,0.296,
GPT-4-Turbo,C,ServerFail.py,Server,Fail,40.0,,13.0,12.0,,0.296,
GPT-4-Turbo,C,ShoppingCartSuccess.py,ShoppingCart,Success,25.0,,9.0,9.0,,0.296,
GPT-4-Turbo,C,SignInSystemSuccess.py,SignInSystem,Success,31.0,,12.0,13.0,,0.296,
GPT-4-Turbo,C,SnakePartialSuccess.py,Snake,PartialSuccess,41.0,6.0,13.0,13.0,3.0,0.296,0.0
GPT-4-Turbo,C,SplitSentencePartialSuccess.py,SplitSentence,PartialSuccess,,,,,,0.296,
GPT-4-Turbo,C,SQLGeneratorSuccess.py,SQLGenerator,Success,27.0,,4.0,9.0,,0.296,
GPT-4-Turbo,C,SQLQueryBuilderError.py,SQLQueryBuilder,Error,39.0,6.0,11.0,12.0,1.0,0.296,0.0
GPT-4-Turbo,C,Statistics3Error.py,Statistics3,Error,47.0,10.0,3.0,10.0,2.0,0.296,0.0
GPT-4-Turbo,C,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,46.0,,17.0,16.0,,0.296,
GPT-4-Turbo,C,StudentDatabaseProcessorSuccess.py,StudentDatabaseProcessor,Success,40.0,,,5.0,,0.296,
GPT-4-Turbo,C,TextFileProcessorError.py,TextFileProcessor,Error,24.0,,1.0,5.0,,0.296,
GPT-4-Turbo,C,ThermostatError.py,Thermostat,Error,44.0,,14.0,16.0,,0.296,
GPT-4-Turbo,C,TicTacToeSuccess.py,TicTacToe,Success,31.0,2.0,21.0,19.0,1.0,0.296,0.9935483870967742
GPT-4-Turbo,C,TimeUtilsSuccess.py,TimeUtils,Success,25.0,,,8.0,,0.296,
GPT-4-Turbo,C,TriCalculatorFail.py,TriCalculator,Fail,27.0,10.0,3.0,8.0,2.0,0.296,0.0
GPT-4-Turbo,C,TwentyFourPointGamePartialSuccess.py,TwentyFourPointGame,PartialSuccess,25.0,5.0,4.0,6.0,1.0,0.296,0.0
GPT-4-Turbo,C,URLHandlerError.py,URLHandler,Error,23.0,,3.0,8.0,,0.296,
GPT-4-Turbo,C,UrlPathError.py,UrlPath,Error,14.0,,,5.0,,0.296,
GPT-4-Turbo,C,UserLoginDBFail.py,UserLoginDB,Fail,23.0,,2.0,6.0,,0.296,
GPT-4-Turbo,C,VectorUtilError.py,VectorUtil,Error,26.0,,1.0,5.0,,0.296,
GPT-4-Turbo,C,VendingMachinePartialSuccess.py,VendingMachine,PartialSuccess,35.0,,12.0,12.0,,0.296,
GPT-4-Turbo,C,WarehouseError.py,Warehouse,Error,38.0,,12.0,14.0,,0.296,
GPT-4-Turbo,C,WeatherSystemPartialSuccess.py,WeatherSystem,PartialSuccess,27.0,,9.0,9.0,,0.296,
GPT-4-Turbo,C,Words2NumbersError.py,Words2Numbers,Error,38.0,20.0,14.0,15.0,1.0,0.296,0.0
GPT-4-Turbo,C,XMLProcessorFail.py,XMLProcessor,Fail,30.0,,6.0,8.0,,0.296,
GPT-4-Turbo,C,ZipFileProcessorSuccess.py,ZipFileProcessor,Success,41.0,,8.0,7.0,,0.296,
GPT-4-Turbo,I,AccessGatewayFilterError.py,AccessGatewayFilter,Error,29.0,5.0,8.0,9.0,1.0,0.262,0.0
GPT-4-Turbo,I,AreaCalculatorSuccess.py,AreaCalculator,Success,14.0,,,6.0,,0.262,
GPT-4-Turbo,I,ArgumentParserError.py,ArgumentParser,Error,41.0,,15.0,11.0,,0.262,
GPT-4-Turbo,I,ArrangementCalculatorError.py,ArrangementCalculator,Error,31.0,,9.0,13.0,,0.262,
GPT-4-Turbo,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,45.0,,20.0,19.0,,0.262,
GPT-4-Turbo,I,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,16.0,,4.0,8.0,,0.262,
GPT-4-Turbo,I,AvgPartitionSuccess.py,AvgPartition,Success,20.0,5.0,4.0,5.0,1.0,0.262,0.975
GPT-4-Turbo,I,BalancedBracketsSuccess.py,BalancedBrackets,Success,20.0,,11.0,9.0,,0.262,
GPT-4-Turbo,I,BankAccountSuccess.py,BankAccount,Success,28.0,6.0,8.0,8.0,1.0,0.262,0.9785714285714285
GPT-4-Turbo,I,BigNumCalculatorError.py,BigNumCalculator,Error,9.0,,,3.0,,0.262,
GPT-4-Turbo,I,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,23.0,,,6.0,,0.262,
GPT-4-Turbo,I,BitStatusUtilError.py,BitStatusUtil,Error,25.0,6.0,13.0,14.0,1.0,0.262,0.0
GPT-4-Turbo,I,BlackjackGamePartialSuccess.py,BlackjackGame,PartialSuccess,43.0,6.0,19.0,12.0,1.0,0.262,0.0
GPT-4-Turbo,I,BookManagementDBError.py,BookManagementDB,Error,50.0,,,7.0,,0.262,
GPT-4-Turbo,I,BookManagementSuccess.py,BookManagement,Success,25.0,,12.0,10.0,,0.262,
GPT-4-Turbo,I,BoyerMooreSearchError.py,BoyerMooreSearch,Error,26.0,12.0,13.0,11.0,6.0,0.262,0.0
GPT-4-Turbo,I,CalculatorFail.py,Calculator,Fail,41.0,,11.0,8.0,,0.262,
GPT-4-Turbo,I,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.262,
GPT-4-Turbo,I,CamelCaseMapError.py,CamelCaseMap,Error,24.0,,1.0,9.0,,0.262,
GPT-4-Turbo,I,ChandrasekharSieveSuccess.py,ChandrasekharSieve,Success,14.0,,6.0,7.0,,0.262,
GPT-4-Turbo,I,ChatFail.py,Chat,Fail,32.0,,11.0,11.0,,0.262,
GPT-4-Turbo,I,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,38.0,,13.0,15.0,,0.262,
GPT-4-Turbo,I,ClassroomPartialSuccess.py,Classroom,PartialSuccess,28.0,,10.0,14.0,,0.262,
GPT-4-Turbo,I,CombinationCalculatorError.py,CombinationCalculator,Error,44.0,21.0,4.0,15.0,6.0,0.262,0.0
GPT-4-Turbo,I,ComplexCalculatorError.py,ComplexCalculator,Error,12.0,20.0,,5.0,4.0,0.262,0.0
GPT-4-Turbo,I,CookiesUtilError.py,CookiesUtil,Error,21.0,,1.0,4.0,,0.262,
GPT-4-Turbo,I,CSVProcessorSuccess.py,CSVProcessor,Success,30.0,7.0,2.0,4.0,2.0,0.262,0.9766666666666667
GPT-4-Turbo,I,CurrencyConverterSuccess.py,CurrencyConverter,Success,33.0,,8.0,11.0,,0.262,
GPT-4-Turbo,I,DatabaseProcessorError.py,DatabaseProcessor,Error,43.0,,3.0,7.0,,0.262,
GPT-4-Turbo,I,DataStatistics2Error.py,DataStatistics2,Error,16.0,,,7.0,,0.262,
GPT-4-Turbo,I,DataStatistics4Error.py,DataStatistics4,Error,22.0,,,4.0,,0.262,
GPT-4-Turbo,I,DataStatisticsError.py,DataStatistics,Error,16.0,,2.0,5.0,,0.262,
GPT-4-Turbo,I,DecryptionUtilsFail.py,DecryptionUtils,Fail,48.0,10.0,28.0,17.0,2.0,0.262,0.0
GPT-4-Turbo,I,DiscountStrategySuccess.py,DiscountStrategy,Success,32.0,20.0,8.0,11.0,4.0,0.262,0.9375
GPT-4-Turbo,I,DocFileHandlerError.py,DocFileHandler,Error,,,,,,0.262,
GPT-4-Turbo,I,EightPuzzleError.py,EightPuzzle,Error,50.0,5.0,30.0,21.0,1.0,0.262,0.0
GPT-4-Turbo,I,EmailClientPartialSuccess.py,EmailClient,PartialSuccess,33.0,,6.0,10.0,,0.262,
GPT-4-Turbo,I,EncryptionUtilsFail.py,EncryptionUtils,Fail,38.0,,15.0,12.0,,0.262,
GPT-4-Turbo,I,ExcelProcessorError.py,ExcelProcessor,Error,30.0,7.0,6.0,8.0,2.0,0.262,0.0
GPT-4-Turbo,I,ExpressionCalculatorError.py,ExpressionCalculator,Error,81.0,25.0,37.0,24.0,4.0,0.262,0.0
GPT-4-Turbo,I,FitnessTrackerSuccess.py,FitnessTracker,Success,34.0,7.0,13.0,9.0,2.0,0.262,0.9794117647058823
GPT-4-Turbo,I,GomokuGameSuccess.py,GomokuGame,Success,38.0,16.0,37.0,30.0,1.0,0.262,0.9578947368421052
GPT-4-Turbo,I,HotelSuccess.py,Hotel,Success,44.0,,30.0,15.0,,0.262,
GPT-4-Turbo,I,HRManagementSystemError.py,HRManagementSystem,Error,28.0,,8.0,10.0,,0.262,
GPT-4-Turbo,I,HtmlUtilFail.py,HtmlUtil,Fail,33.0,5.0,5.0,7.0,1.0,0.262,0.0
GPT-4-Turbo,I,ImageProcessorError.py,ImageProcessor,Error,47.0,,17.0,10.0,,0.262,
GPT-4-Turbo,I,InterpolationError.py,Interpolation,Error,15.0,5.0,,3.0,1.0,0.262,0.0
GPT-4-Turbo,I,IPAddressSuccess.py,IPAddress,Success,26.0,,11.0,11.0,,0.262,
GPT-4-Turbo,I,IpUtilError.py,IpUtil,Error,34.0,,9.0,3.0,,0.262,
GPT-4-Turbo,I,JobMarketplaceError.py,JobMarketplace,Error,36.0,,8.0,13.0,,0.262,
GPT-4-Turbo,I,JSONProcessorError.py,JSONProcessor,Error,37.0,,7.0,6.0,,0.262,
GPT-4-Turbo,I,KappaCalculatorError.py,KappaCalculator,Error,15.0,10.0,,2.0,5.0,0.262,0.0
GPT-4-Turbo,I,LemmatizationError.py,Lemmatization,Error,29.0,,6.0,6.0,,0.262,
GPT-4-Turbo,I,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,17.0,,5.0,7.0,,0.262,
GPT-4-Turbo,I,MahjongConnectError.py,MahjongConnect,Error,48.0,14.0,29.0,27.0,4.0,0.262,0.0
GPT-4-Turbo,I,ManacherPartialSuccess.py,Manacher,PartialSuccess,23.0,,9.0,10.0,,0.262,
GPT-4-Turbo,I,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,32.0,5.0,17.0,12.0,1.0,0.262,0.0
GPT-4-Turbo,I,MetricsCalculatorError.py,MetricsCalculator,Error,40.0,,16.0,10.0,,0.262,
GPT-4-Turbo,I,MinesweeperGameError.py,MinesweeperGame,Error,38.0,5.0,22.0,15.0,1.0,0.262,0.0
GPT-4-Turbo,I,MovieBookingSystemSuccess.py,MovieBookingSystem,Success,28.0,,15.0,11.0,,0.262,
GPT-4-Turbo,I,MovieTicketDBSuccess.py,MovieTicketDB,Success,33.0,,,5.0,,0.262,
GPT-4-Turbo,I,MusicPlayerFail.py,MusicPlayer,Fail,70.0,6.0,20.0,18.0,1.0,0.262,0.0
GPT-4-Turbo,I,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,20.0,,1.0,4.0,,0.262,
GPT-4-Turbo,I,NLPDataProcessorPartialSuccess.py,NLPDataProcessor,PartialSuccess,14.0,,1.0,5.0,,0.262,
GPT-4-Turbo,I,NumberConverterError.py,NumberConverter,Error,18.0,,,6.0,,0.262,
GPT-4-Turbo,I,NumberWordFormatterFail.py,NumberWordFormatter,Fail,48.0,,18.0,16.0,,0.262,
GPT-4-Turbo,I,NumericEntityUnescaperSuccess.py,NumericEntityUnescaper,Success,14.0,10.0,2.0,4.0,2.0,0.262,0.9285714285714286
GPT-4-Turbo,I,OrderFail.py,Order,Fail,29.0,,14.0,10.0,,0.262,
GPT-4-Turbo,I,PageUtilSuccess.py,PageUtil,Success,37.0,,4.0,9.0,,0.262,
GPT-4-Turbo,I,PDFHandlerError.py,PDFHandler,Error,23.0,,6.0,7.0,,0.262,
GPT-4-Turbo,I,PersonRequestSuccess.py,PersonRequest,Success,21.0,26.0,8.0,10.0,7.0,0.262,0.8761904761904762
GPT-4-Turbo,I,PushBoxGameSuccess.py,PushBoxGame,Success,50.0,,20.0,14.0,,0.262,
GPT-4-Turbo,I,RegexUtilsSuccess.py,RegexUtils,Success,26.0,,,10.0,,0.262,
GPT-4-Turbo,I,RPGCharacterFail.py,RPGCharacter,Fail,34.0,,5.0,10.0,,0.262,
GPT-4-Turbo,I,ServerFail.py,Server,Fail,39.0,,10.0,10.0,,0.262,
GPT-4-Turbo,I,ShoppingCartSuccess.py,ShoppingCart,Success,25.0,,9.0,9.0,,0.262,
GPT-4-Turbo,I,SignInSystemSuccess.py,SignInSystem,Success,24.0,,7.0,11.0,,0.262,
GPT-4-Turbo,I,SnakeError.py,Snake,Error,39.0,6.0,10.0,11.0,3.0,0.262,0.0
GPT-4-Turbo,I,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.262,
GPT-4-Turbo,I,SQLGeneratorError.py,SQLGenerator,Error,31.0,,3.0,9.0,,0.262,
GPT-4-Turbo,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,31.0,12.0,5.0,8.0,2.0,0.262,0.0
GPT-4-Turbo,I,Statistics3Fail.py,Statistics3,Fail,50.0,,6.0,11.0,,0.262,
GPT-4-Turbo,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,41.0,,8.0,13.0,,0.262,
GPT-4-Turbo,I,StudentDatabaseProcessorSuccess.py,StudentDatabaseProcessor,Success,44.0,,,5.0,,0.262,
GPT-4-Turbo,I,TextFileProcessorError.py,TextFileProcessor,Error,25.0,,1.0,5.0,,0.262,
GPT-4-Turbo,I,ThermostatError.py,Thermostat,Error,41.0,,12.0,16.0,,0.262,
GPT-4-Turbo,I,TicTacToeSuccess.py,TicTacToe,Success,31.0,2.0,21.0,19.0,1.0,0.262,0.9935483870967742
GPT-4-Turbo,I,TimeUtilsSuccess.py,TimeUtils,Success,25.0,,,8.0,,0.262,
GPT-4-Turbo,I,TriCalculatorError.py,TriCalculator,Error,41.0,5.0,6.0,11.0,1.0,0.262,0.0
GPT-4-Turbo,I,TwentyFourPointGamePartialSuccess.py,TwentyFourPointGame,PartialSuccess,28.0,10.0,9.0,9.0,2.0,0.262,0.0
GPT-4-Turbo,I,URLHandlerError.py,URLHandler,Error,19.0,,,6.0,,0.262,
GPT-4-Turbo,I,UrlPathError.py,UrlPath,Error,14.0,5.0,1.0,6.0,1.0,0.262,0.0
GPT-4-Turbo,I,UserLoginDBFail.py,UserLoginDB,Fail,22.0,,,5.0,,0.262,
GPT-4-Turbo,I,VectorUtilError.py,VectorUtil,Error,25.0,,,4.0,,0.262,
GPT-4-Turbo,I,VendingMachinePartialSuccess.py,VendingMachine,PartialSuccess,36.0,,12.0,12.0,,0.262,
GPT-4-Turbo,I,WarehouseSuccess.py,Warehouse,Success,38.0,,14.0,15.0,,0.262,
GPT-4-Turbo,I,WeatherSystemPartialSuccess.py,WeatherSystem,PartialSuccess,27.0,,10.0,11.0,,0.262,
GPT-4-Turbo,I,Words2NumbersError.py,Words2Numbers,Error,51.0,30.0,39.0,21.0,2.0,0.262,0.0
GPT-4-Turbo,I,XMLProcessorFail.py,XMLProcessor,Fail,32.0,,6.0,8.0,,0.262,
GPT-4-Turbo,I,ZipFileProcessorSuccess.py,ZipFileProcessor,Success,44.0,,9.0,8.0,,0.262,
GroundTruth,N/A,AccessGatewayFilter.py,AccessGatewayFilter,N/A,36.0,15.0,9.0,11.0,3.0,,
GroundTruth,N/A,AreaCalculator.py,AreaCalculator,N/A,14.0,,,6.0,,,
GroundTruth,N/A,ArgumentParser.py,ArgumentParser,N/A,36.0,,16.0,12.0,,,
GroundTruth,N/A,ArrangementCalculator.py,ArrangementCalculator,N/A,34.0,,8.0,13.0,,,
GroundTruth,N/A,AssessmentSystem.py,AssessmentSystem,N/A,40.0,,21.0,20.0,,,
GroundTruth,N/A,AutomaticGuitarSimulator.py,AutomaticGuitarSimulator,N/A,24.0,,14.0,8.0,,,
GroundTruth,N/A,AvgPartition.py,AvgPartition,N/A,15.0,5.0,1.0,4.0,1.0,,
GroundTruth,N/A,BalancedBrackets.py,BalancedBrackets,N/A,27.0,35.0,27.0,14.0,6.0,,
GroundTruth,N/A,BankAccount.py,BankAccount,N/A,20.0,,3.0,8.0,,,
GroundTruth,N/A,BigNumCalculator.py,BigNumCalculator,N/A,62.0,10.0,20.0,16.0,1.0,,
GroundTruth,N/A,BinaryDataProcessor.py,BinaryDataProcessor,N/A,31.0,,2.0,7.0,,,
GroundTruth,N/A,BitStatusUtil.py,BitStatusUtil,N/A,22.0,,6.0,8.0,,,
GroundTruth,N/A,BlackjackGame.py,BlackjackGame,N/A,48.0,12.0,21.0,14.0,2.0,,
GroundTruth,N/A,BookManagement.py,BookManagement,N/A,20.0,,6.0,10.0,,,
GroundTruth,N/A,BookManagementDB.py,BookManagementDB,N/A,43.0,,,7.0,,,
GroundTruth,N/A,BoyerMooreSearch.py,BoyerMooreSearch,N/A,24.0,6.0,10.0,10.0,3.0,,
GroundTruth,N/A,Calculator.py,Calculator,N/A,61.0,16.0,28.0,18.0,1.0,,
GroundTruth,N/A,CalendarUtil.py,CalendarUtil,N/A,39.0,,16.0,18.0,,,
GroundTruth,N/A,CamelCaseMap.py,CamelCaseMap,N/A,21.0,,1.0,9.0,,,
GroundTruth,N/A,ChandrasekharSieve.py,ChandrasekharSieve,N/A,22.0,,10.0,9.0,,,
GroundTruth,N/A,Chat.py,Chat,N/A,33.0,,7.0,10.0,,,
GroundTruth,N/A,ClassRegistrationSystem.py,ClassRegistrationSystem,N/A,35.0,,13.0,14.0,,,
GroundTruth,N/A,Classroom.py,Classroom,N/A,30.0,,12.0,14.0,,,
GroundTruth,N/A,CombinationCalculator.py,CombinationCalculator,N/A,33.0,10.0,8.0,14.0,5.0,,
GroundTruth,N/A,ComplexCalculator.py,ComplexCalculator,N/A,25.0,5.0,,5.0,1.0,,
GroundTruth,N/A,CookiesUtil.py,CookiesUtil,N/A,24.0,5.0,2.0,5.0,1.0,,
GroundTruth,N/A,CSVProcessor.py,CSVProcessor,N/A,26.0,12.0,2.0,5.0,3.0,,
GroundTruth,N/A,CurrencyConverter.py,CurrencyConverter,N/A,30.0,,5.0,10.0,,,
GroundTruth,N/A,DatabaseProcessor.py,DatabaseProcessor,N/A,37.0,,3.0,7.0,,,
GroundTruth,N/A,DataStatistics.py,DataStatistics,N/A,18.0,,2.0,5.0,,,
GroundTruth,N/A,DataStatistics2.py,DataStatistics2,N/A,16.0,,,7.0,,,
GroundTruth,N/A,DataStatistics4.py,DataStatistics4,N/A,33.0,,3.0,7.0,,,
GroundTruth,N/A,DecryptionUtils.py,DecryptionUtils,N/A,54.0,,29.0,19.0,,,
GroundTruth,N/A,DiscountStrategy.py,DiscountStrategy,N/A,28.0,15.0,7.0,11.0,3.0,,
GroundTruth,N/A,DocFileHandler.py,DocFileHandler,N/A,51.0,15.0,7.0,9.0,3.0,,
GroundTruth,N/A,EightPuzzle.py,EightPuzzle,N/A,46.0,,22.0,17.0,,,
GroundTruth,N/A,EmailClient.py,EmailClient,N/A,46.0,,11.0,15.0,,,
GroundTruth,N/A,EncryptionUtils.py,EncryptionUtils,N/A,44.0,,25.0,16.0,,,
GroundTruth,N/A,ExcelProcessor.py,ExcelProcessor,N/A,41.0,17.0,10.0,10.0,4.0,,
GroundTruth,N/A,ExpressionCalculator.py,ExpressionCalculator,N/A,92.0,14.0,51.0,31.0,1.0,,
GroundTruth,N/A,FitnessTracker.py,FitnessTracker,N/A,36.0,9.0,10.0,8.0,3.0,,
GroundTruth,N/A,GomokuGame.py,GomokuGame,N/A,33.0,,24.0,15.0,,,
GroundTruth,N/A,Hotel.py,Hotel,N/A,35.0,,14.0,12.0,,,
GroundTruth,N/A,HRManagementSystem.py,HRManagementSystem,N/A,46.0,,21.0,16.0,,,
GroundTruth,N/A,HtmlUtil.py,HtmlUtil,N/A,64.0,12.0,26.0,19.0,1.0,,
GroundTruth,N/A,ImageProcessor.py,ImageProcessor,N/A,19.0,,4.0,10.0,,,
GroundTruth,N/A,Interpolation.py,Interpolation,N/A,33.0,5.0,21.0,11.0,1.0,,
GroundTruth,N/A,IPAddress.py,IPAddress,N/A,24.0,,11.0,12.0,,,
GroundTruth,N/A,IpUtil.py,IpUtil,N/A,23.0,,3.0,3.0,,,
GroundTruth,N/A,JobMarketplace.py,JobMarketplace,N/A,32.0,,10.0,15.0,,,
GroundTruth,N/A,JSONProcessor.py,JSONProcessor,N/A,29.0,10.0,7.0,7.0,2.0,,
GroundTruth,N/A,KappaCalculator.py,KappaCalculator,N/A,36.0,26.0,5.0,6.0,10.0,,
GroundTruth,N/A,Lemmatization.py,Lemmatization,N/A,36.0,,7.0,7.0,,,
GroundTruth,N/A,LongestWord.py,LongestWord,N/A,16.0,,4.0,6.0,,,
GroundTruth,N/A,MahjongConnect.py,MahjongConnect,N/A,50.0,10.0,24.0,23.0,3.0,,
GroundTruth,N/A,Manacher.py,Manacher,N/A,24.0,,9.0,11.0,,,
GroundTruth,N/A,MetricsCalculator.py,MetricsCalculator,N/A,39.0,,14.0,16.0,,,
GroundTruth,N/A,MetricsCalculator2.py,MetricsCalculator2,N/A,82.0,103.0,62.0,27.0,13.0,,
GroundTruth,N/A,MinesweeperGame.py,MinesweeperGame,N/A,57.0,85.0,76.0,52.0,7.0,,
GroundTruth,N/A,MovieBookingSystem.py,MovieBookingSystem,N/A,32.0,,15.0,11.0,,,
GroundTruth,N/A,MovieTicketDB.py,MovieTicketDB,N/A,34.0,,,5.0,,,
GroundTruth,N/A,MusicPlayer.py,MusicPlayer,N/A,55.0,,22.0,20.0,,,
GroundTruth,N/A,NLPDataProcessor.py,NLPDataProcessor,N/A,17.0,,6.0,6.0,,,
GroundTruth,N/A,NLPDataProcessor2.py,NLPDataProcessor2,N/A,21.0,,2.0,5.0,,,
GroundTruth,N/A,NumberConverter.py,NumberConverter,N/A,25.0,,,6.0,,,
GroundTruth,N/A,NumberWordFormatter.py,NumberWordFormatter,N/A,53.0,5.0,18.0,14.0,1.0,,
GroundTruth,N/A,NumericEntityUnescaper.py,NumericEntityUnescaper,N/A,34.0,27.0,28.0,15.0,3.0,,
GroundTruth,N/A,Order.py,Order,N/A,26.0,,9.0,9.0,,,
GroundTruth,N/A,PageUtil.py,PageUtil,N/A,39.0,,4.0,9.0,,,
GroundTruth,N/A,PDFHandler.py,PDFHandler,N/A,21.0,,6.0,7.0,,,
GroundTruth,N/A,PersonRequest.py,PersonRequest,N/A,21.0,36.0,6.0,10.0,9.0,,
GroundTruth,N/A,PushBoxGame.py,PushBoxGame,N/A,53.0,,23.0,14.0,,,
GroundTruth,N/A,RegexUtils.py,RegexUtils,N/A,32.0,,2.0,11.0,,,
GroundTruth,N/A,RPGCharacter.py,RPGCharacter,N/A,34.0,,6.0,10.0,,,
GroundTruth,N/A,Server.py,Server,N/A,38.0,,13.0,16.0,,,
GroundTruth,N/A,ShoppingCart.py,ShoppingCart,N/A,17.0,5.0,4.0,7.0,1.0,,
GroundTruth,N/A,SignInSystem.py,SignInSystem,N/A,34.0,,14.0,13.0,,,
GroundTruth,N/A,Snake.py,Snake,N/A,38.0,6.0,7.0,10.0,3.0,,
GroundTruth,N/A,SplitSentence.py,SplitSentence,N/A,17.0,5.0,3.0,5.0,1.0,,
GroundTruth,N/A,SQLGenerator.py,SQLGenerator,N/A,30.0,,3.0,9.0,,,
GroundTruth,N/A,SQLQueryBuilder.py,SQLQueryBuilder,N/A,27.0,12.0,4.0,8.0,2.0,,
GroundTruth,N/A,Statistics3.py,Statistics3,N/A,60.0,,11.0,17.0,,,
GroundTruth,N/A,StockPortfolioTracker.py,StockPortfolioTracker,N/A,44.0,,15.0,18.0,,,
GroundTruth,N/A,StudentDatabaseProcessor.py,StudentDatabaseProcessor,N/A,45.0,,,5.0,,,
GroundTruth,N/A,TextFileProcessor.py,TextFileProcessor,N/A,19.0,,,6.0,,,
GroundTruth,N/A,Thermostat.py,Thermostat,N/A,47.0,,18.0,16.0,,,
GroundTruth,N/A,TicTacToe.py,TicTacToe,N/A,28.0,2.0,15.0,14.0,1.0,,
GroundTruth,N/A,TimeUtils.py,TimeUtils,N/A,27.0,20.0,,8.0,4.0,,
GroundTruth,N/A,TriCalculator.py,TriCalculator,N/A,39.0,5.0,8.0,11.0,1.0,,
GroundTruth,N/A,TwentyFourPointGame.py,TwentyFourPointGame,N/A,37.0,10.0,16.0,15.0,2.0,,
GroundTruth,N/A,URLHandler.py,URLHandler,N/A,45.0,,18.0,16.0,,,
GroundTruth,N/A,UrlPath.py,UrlPath,N/A,23.0,,9.0,9.0,,,
GroundTruth,N/A,UserLoginDB.py,UserLoginDB,N/A,27.0,,2.0,7.0,,,
GroundTruth,N/A,VectorUtil.py,VectorUtil,N/A,36.0,,4.0,8.0,,,
GroundTruth,N/A,VendingMachine.py,VendingMachine,N/A,35.0,,13.0,13.0,,,
GroundTruth,N/A,Warehouse.py,Warehouse,N/A,33.0,,11.0,13.0,,,
GroundTruth,N/A,WeatherSystem.py,WeatherSystem,N/A,26.0,,7.0,8.0,,,
GroundTruth,N/A,Words2Numbers.py,Words2Numbers,N/A,61.0,14.0,42.0,20.0,1.0,,
GroundTruth,N/A,XMLProcessor.py,XMLProcessor,N/A,27.0,10.0,3.0,6.0,2.0,,
GroundTruth,N/A,ZipFileProcessor.py,ZipFileProcessor,N/A,32.0,20.0,5.0,6.0,4.0,,
incoder,H,AccessGatewayFilterError.py,AccessGatewayFilter,Error,13.0,10.0,,6.0,2.0,0.026000000000000002,0.0
